From,To,Seconds,Meters
1150003,3150038,2582,19523
1150003,3150039,2451,18471
1150003,3150040,228,2644
1150003,3150041,1133,8817
1150003,3150042,1133,8817
1150003,3150043,6392,92422
1150003,3150044,6492,92844
1150003,3150045,4934,68896
1150003,3150046,6034,66938
1150003,3150047,4635,64036
1150003,3150048,4177,60649
1150003,3150049,4583,63804
1150003,3150050,6763,95531
1150003,3150051,5109,74763
1150003,3150012,9567,123613
1150003,3150053,7186,99586
1150003,3150054,6421,74825
1150003,3150055,6472,75472
1150003,3150056,4618,66132
1150003,3150057,7305,105044
1150003,3150058,8033,106031
1150003,3150059,8007,105825
1150003,3150060,5821,89195
1150003,3150061,5986,90410
1150003,3150062,5961,90246
1150003,3150063,6035,90739
1150003,3150064,5985,90406
1150003,3150065,6373,93347
1150003,3150066,6446,93830
1150003,3150067,6064,91520
1150003,3150068,5877,90580
1150003,3150069,6221,71727
1150003,3150070,6667,95367
1150003,3150071,6828,77037
1150003,3150072,6608,74886
1150003,3150073,6704,76399
1150003,3150074,1356,16268
1150003,3150075,1373,16586
1150003,3150076,2786,31173
1150003,3150077,2568,28430
1150003,3150078,2992,33180
1150003,3150079,2935,31951
1150003,3150080,3351,34234
1150003,3150081,5819,83610
1150003,3150082,5754,83389
1150003,3150083,5742,89924
1150003,3150084,6656,92458
1150003,3150085,6627,92322
1150003,3150086,6922,94447
1150003,3150087,5745,89115
1150003,3150088,5747,89125
1150003,3150089,5282,84225
1150003,3150090,5584,87737
1150003,3150091,6274,92508
1150003,3150092,4712,69112
1150003,3150093,4913,70930
1150003,3150094,6157,86114
1150003,3150095,-1,-1
1150003,3150096,4294,66434
1150003,3150097,4134,61891
1150003,3150098,5010,71873
1150003,3150099,4695,64541
1150003,3150100,5147,77542
1150003,3150101,5086,76902
1150003,3150102,5251,79420
1150003,3150103,4229,57507
1150003,3150104,4115,56216
1150003,3150105,3396,48419
1150003,3150106,4140,56528
1150003,3150107,2410,28319
1150003,3150108,2317,28225
1150003,3150109,2035,22138
1150003,3150110,2336,28629
1150003,3150111,4053,57683
1150003,3150112,4111,58366
1150003,3150113,4126,58520
1150003,3150114,4082,58706
1150003,3150115,4388,61564
1150003,3150116,3950,57293
1150003,3150117,3239,38786
1150003,3150118,7196,106982
1150003,3150119,2794,34754
1150003,3150052,6892,91358
1150003,3070136,9055,137428
1150003,3150003,7480,109649
1150003,3150004,7362,108760
1150003,3150010,8714,114427
1150003,3150005,7705,111502
1150003,3150006,8192,116081
1150003,3150011,8208,119159
1150003,3150007,7839,117157
1070011,3150009,6317,72475
1070011,3150001,5463,56969
1070011,3150002,5470,57030
1070011,3070001,5320,50792
1070011,3070002,5116,56402
1070011,3070003,5034,55744
1070011,3070004,-1,-1
1070011,3070005,5650,59436
1070011,3070006,4976,54100
1070011,3070007,9801,108541
1070011,3070008,10007,109652
1070011,3070009,8371,93516
1070011,3070010,9255,101939
1070011,3070011,10346,114985
1070011,3070012,9038,100173
1070011,3070013,8456,92163
1070011,3070014,9504,100113
1070011,3070015,7574,84871
1070011,3070016,9756,103050
1070011,3070017,6662,73960
1070011,3070018,9690,102448
1070011,3070019,9632,101274
1070011,3070020,9618,101168
1070011,3070021,9597,102146
1070011,3070022,3879,36348
1070011,3070023,9210,105936
1070011,3070024,9328,108180
1070011,3070025,5168,53633
1070011,3070026,6433,64438
1070011,3070027,7577,83567
1070011,3070028,7937,87958
1070011,3070029,5867,63788
1070011,3070030,6745,76046
1070011,3070031,7708,84412
1070011,3070032,7954,88120
1070011,3070033,3973,40287
1070011,3070034,5158,54535
1070011,3070035,5153,51445
1070011,3070036,4142,41895
1070011,3070037,4636,51094
1070011,3070038,4848,53984
1070011,3070039,5208,52061
1070011,3070040,5201,54370
1070011,3070041,4921,47692
1070011,3070042,4265,43404
1070011,3070043,4107,43549
1070011,3070044,2292,22664
1070011,3070045,4265,42510
1070011,3070046,3989,36270
1070011,3070047,5835,65492
1070011,3070048,6347,69717
1070011,3070049,5477,62558
1070011,3070050,6037,67365
1070011,3070051,5208,57174
1070011,3070052,5435,60214
1070011,3070053,5103,58053
1070011,3070054,5117,56795
1070011,3070055,5816,65883
1070011,3070056,6326,69819
1070011,3070057,6003,60099
1070011,3070058,6088,60927
1070011,3070059,6132,61351
1070011,3070060,4887,47904
1070011,3070061,5269,60346
1070011,3070062,5749,59994
1070011,3070063,6611,71835
1070011,3070064,6566,71630
1070011,3070065,1422,11904
1070011,3070066,1907,15789
1070011,3070067,1651,13670
1070011,3070068,2081,21070
1070011,3070069,2264,22529
1070011,3070070,4613,49612
1070011,3070071,1727,16888
1070011,3070072,1378,11647
1070011,3070073,1882,15583
1070011,3070074,11546,128156
1070011,3070075,13592,149971
1070011,3070076,13518,149068
1070011,3070077,10648,118279
1070011,3070078,10831,120391
1070011,3070079,11796,148870
1070011,3070080,6419,70251
1070011,3070081,7549,63693
1070011,3070082,6900,58766
1070011,3070083,6648,72102
1070011,3070084,6579,56487
1070011,3070085,6555,71926
1070011,3070086,7893,86914
1070011,3070087,8553,77406
1070011,3070088,7526,84894
1070011,3070089,6666,76201
1070011,3070090,6766,77035
1070011,3070091,7242,67761
1070011,3070092,5733,65066
1070011,3070093,7923,66490
1070011,3070094,5598,49430
1070011,3070095,1683,14764
1070011,3070096,1589,14227
1070011,3070097,1389,11736
1070011,3070098,697,7982
1070011,3070099,2003,18591
1070011,3070100,9485,127348
1070011,3070101,1606,15073
1070011,3070102,810,6917
1070011,3070103,812,6943
1070011,3070104,37,270
1070011,3070105,496,5588
1070011,3070106,2303,21049
1070011,3070107,933,9431
1070011,3070108,1643,15231
1070011,3070109,815,8995
1070011,3070110,2998,28730
1070011,3070111,5649,62895
1070011,3070112,1984,18329
1070011,3070113,2016,19720
1070011,3070114,2040,19926
1070011,3070115,3196,31686
1070011,3070116,2555,23244
1070011,3070117,557,6630
1070011,3070118,2812,26143
1070011,3070119,1876,17410
1070011,3070120,1127,10565
1070011,3070121,970,9589
1070011,3070122,8099,105167
1070011,3070123,2153,20523
1070011,3070124,2277,21518
1070011,3070125,4886,43794
1070011,3070126,1489,15256
1070011,3070127,4022,38297
1070011,3070128,4575,43447
1070011,3070129,2709,25810
1070011,3070130,3858,35368
1070011,3070131,7350,82669
1070011,3070132,5170,53006
1070011,3070133,5437,55436
1070011,3070134,3933,37459
1070011,3070135,3991,37929
1070011,3150008,4570,50358
1070011,3070137,4618,41804
1070011,3070138,4618,41804
1070011,3070139,7733,86007
1070011,3070140,7208,80960
1070011,3150013,7788,83449
1070011,3150014,6537,70098
1070011,3150015,7415,79149
1070011,3150016,7373,78672
1070011,3150017,7325,78141
1070011,3150018,6991,73780
1070011,3150019,8030,84494
1070011,3150020,7531,87738
1070011,3150021,6617,75614
1070011,3150022,10082,147393
1070011,3150023,-1,-1
1070011,3150024,10107,145574
1070011,3150025,-1,-1
1070011,3150026,-1,-1
1070011,3150027,10977,154835
1070011,3150028,10846,153988
1070011,3150029,10696,147276
1070011,3150030,-1,-1
1070011,3150031,11055,156757
1070011,3150032,11055,156757
1070011,3150033,-1,-1
1070011,3150034,11055,156757
1070011,3150035,-1,-1
1070011,3150036,9641,137469
1070011,3150037,11517,160559
1070011,3150038,11536,154477
1070011,3150039,11405,153425
1070011,3150040,11266,159484
1070011,3150041,11518,160565
1070011,3150042,11518,160565
1070011,3150043,8728,101772
1070011,3150044,8828,102194
1070011,3150045,9554,120465
1070011,3150046,10027,113987
1070011,3150047,9256,115605
1070011,3150048,8797,112218
1070011,3150049,9204,115373
1070011,3150050,9100,104880
1070011,3150051,8118,97298
1070011,3150012,7094,76943
1070011,3150053,7971,88280
1070011,3150054,8998,105531
1070011,3150055,8944,104883
1070011,3150056,9239,117702
1070011,3150057,5047,51308
1070011,3150058,5983,66616
1070011,3150059,5957,66410
1070011,3150060,6330,72259
1070011,3150061,6494,73474
1070011,3150062,6470,73310
1070011,3150063,6544,73803
1070011,3150064,6494,73471
1070011,3150065,6011,67051
1070011,3150066,6082,67538
1070011,3150067,6172,68186
1070011,3150068,6074,69245
1070011,3150069,10167,120232
1070011,3150070,9003,104716
1070011,3150071,9552,109229
1070011,3150072,10553,123390
1070011,3150073,9694,112074
1070011,3150074,10836,160581
1070011,3150075,10853,160899
1070011,3150076,9942,140362
1070011,3150077,9724,137618
1070011,3150078,10148,142369
1070011,3150079,9701,131214
1070011,3150080,10116,133497
1070011,3150081,7861,87687
1070011,3150082,7930,93584
1070011,3150083,6251,72989
1070011,3150084,6962,74792
1070011,3150085,7118,75980
1070011,3150086,7104,75806
1070011,3150087,6254,72179
1070011,3150088,6256,72189
1070011,3150089,6388,74970
1070011,3150090,6093,70802
1070011,3150091,6783,75573
1070011,3150092,7550,90529
1070011,3150093,7655,91606
1070011,3150094,8277,94422
1070011,3150095,-1,-1
1070011,3150096,7525,92446
1070011,3150097,7563,96875
1070011,3150098,7752,92548
1070011,3150099,9316,116110
1070011,3150100,7483,86891
1070011,3150101,7423,86252
1070011,3150102,7136,83800
1070011,3150103,9371,118968
1070011,3150104,9258,117677
1070011,3150105,8313,109856
1070011,3150106,9283,117989
1070011,3150107,9213,129867
1070011,3150108,9141,128114
1070011,3150109,9725,138702
1070011,3150110,9238,128518
1070011,3150111,8533,109233
1070011,3150112,8591,109916
1070011,3150113,8606,110070
1070011,3150114,8562,110256
1070011,3150115,8868,113114
1070011,3150116,8429,108843
1070011,3150117,9361,123310
1070011,3150118,5760,59315
1070011,3150119,9061,123922
1070011,3150052,9303,104895
1070011,3070136,3643,37024
1070011,3150003,4847,52507
1070011,3150004,4725,50957
1070011,3150010,6412,67673
1070011,3150005,5073,54360
1070011,3150006,5488,57866
1070011,3150011,5865,59989
1070011,3150007,4613,49612
5070003,4070001,4337,51110
5070003,4150002,4491,51684
5070003,4150001,4575,54147
5070003,4070002,6883,76621
5070003,4070003,4337,51110
5070003,4070004,4254,50470
5070003,4150003,3842,44146
5150001,4150001,712,5978
5150001,4070002,5770,64368
5150001,4070001,3223,38856
5150001,4150002,2,9
5150001,4070003,3223,38856
5150001,4070004,2338,23638
5150001,4150003,713,7380
4070001,3070137,2143,16562
4070001,3150001,2989,31727
4070001,3150002,2996,31789
4070001,3070001,2845,25550
4070001,3070002,2641,31160
4070001,3070003,2559,30502
4070001,3070004,-1,-1
4070001,3070005,3175,34194
4070001,3070006,2501,28858
4070001,3070007,7326,83299
4070001,3070008,7531,84411
4070001,3070009,5896,68274
4070001,3070010,6780,76697
4070001,3070011,7871,89743
4070001,3070012,6563,74931
4070001,3070013,5981,66921
4070001,3070014,7029,74871
4070001,3070015,5099,59629
4070001,3070016,7281,77808
4070001,3070017,4187,48718
4070001,3070018,7215,77207
4070001,3070019,7157,76032
4070001,3070020,7143,75926
4070001,3070021,7122,76904
4070001,3070022,1404,11106
4070001,3070023,6735,80695
4070001,3070024,6853,82938
4070001,3070025,2693,28391
4070001,3070026,3958,39197
4070001,3070027,5102,58326
4070001,3070028,5462,62716
4070001,3070029,3392,38546
4070001,3070030,4270,50804
4070001,3070031,5233,59170
4070001,3070032,5479,62878
4070001,3070033,1498,15045
4070001,3070034,2683,29293
4070001,3070035,2678,26203
4070001,3070036,1667,16653
4070001,3070037,2161,25852
4070001,3070038,2373,28742
4070001,3070039,2733,26819
4070001,3070040,2726,29128
4070001,3070041,2446,22450
4070001,3070042,2503,25185
4070001,3070043,2183,22054
4070001,3070044,2948,26959
4070001,3070045,2936,32009
4070001,3070046,3183,34953
4070001,3070047,3360,40250
4070001,3070048,3872,44475
4070001,3070049,3002,37317
4070001,3070050,3562,42123
4070001,3070051,2733,31932
4070001,3070052,2960,34972
4070001,3070053,2628,32811
4070001,3070054,2642,31553
4070001,3070055,3341,40641
4070001,3070056,3851,44577
4070001,3070057,3528,34857
4070001,3070058,3613,35685
4070001,3070059,3657,36109
4070001,3070060,2412,22662
4070001,3070061,2794,35104
4070001,3070062,3274,34752
4070001,3070063,4136,46593
4070001,3070064,4091,46388
4070001,3070065,4076,37989
4070001,3070066,3902,35442
4070001,3070067,4304,39755
4070001,3070068,2940,29409
4070001,3070069,3192,34662
4070001,3070070,2138,24370
4070001,3070071,3330,31592
4070001,3070072,3160,29911
4070001,3070073,3928,35648
4070001,3070074,9071,102914
4070001,3070075,11117,124730
4070001,3070076,11043,123826
4070001,3070077,8173,93037
4070001,3070078,8356,95149
4070001,3070079,9321,123628
4070001,3070080,3944,45009
4070001,3070081,5217,58214
4070001,3070082,4732,55499
4070001,3070083,4173,46860
4070001,3070084,4304,48489
4070001,3070085,4080,46684
4070001,3070086,5418,61672
4070001,3070087,6075,67112
4070001,3070088,5051,59652
4070001,3070089,4191,50959
4070001,3070090,4291,51793
4070001,3070091,6991,74404
4070001,3070092,3258,39824
4070001,3070093,5592,61012
4070001,3070094,5284,55546
4070001,3070095,4141,38642
4070001,3070096,2551,23465
4070001,3070097,4042,37821
4070001,3070098,3351,34067
4070001,3070099,4532,51796
4070001,3070100,7010,102106
4070001,3070101,4259,41158
4070001,3070102,3269,30796
4070001,3070103,3271,30821
4070001,3070104,2691,26355
4070001,3070105,3149,31673
4070001,3070106,4059,48007
4070001,3070107,2095,18913
4070001,3070108,3191,29921
4070001,3070109,2068,19026
4070001,3070110,523,3488
4070001,3070111,3175,37653
4070001,3070112,2878,28183
4070001,3070113,1000,9205
4070001,3070114,1024,9411
4070001,3070115,4067,49994
4070001,3070116,2171,21266
4070001,3070117,2100,19415
4070001,3070118,1913,18367
4070001,3070119,3424,32100
4070001,3070120,2674,25255
4070001,3070121,2561,24567
4070001,3070122,5624,79925
4070001,3070123,1419,12803
4070001,3070124,1543,13798
4070001,3070125,2501,20623
4070001,3070126,2145,19551
4070001,3070127,1547,13055
4070001,3070128,2100,18205
4070001,3070129,1693,15296
4070001,3070130,2148,22429
4070001,3070131,4875,57427
4070001,3070132,2695,27764
4070001,3070133,2962,30194
4070001,3070134,1458,12217
4070001,3070135,1516,12687
4070001,3150008,2095,25116
4070001,3150009,3842,47234
4070001,3070138,2143,16562
4070001,3070139,5257,60765
4070001,3070140,4733,55718
4070001,3150013,5313,58207
4070001,3150014,4062,44856
4070001,3150015,4940,53907
4070001,3150016,4898,53430
4070001,3150017,4850,52899
4070001,3150018,4515,48538
4070001,3150019,5555,59252
4070001,3150020,5056,62496
4070001,3150021,4142,50372
4070001,3150022,7607,122151
4070001,3150023,-1,-1
4070001,3150024,7632,120332
4070001,3150025,-1,-1
4070001,3150026,-1,-1
4070001,3150027,8503,129593
4070001,3150028,8371,128746
4070001,3150029,8221,122034
4070001,3150030,-1,-1
4070001,3150031,8581,131515
4070001,3150032,8581,131515
4070001,3150033,-1,-1
4070001,3150034,8581,131515
4070001,3150035,-1,-1
4070001,3150036,7166,112227
4070001,3150037,9043,135317
4070001,3150038,9061,129235
4070001,3150039,8931,128183
4070001,3150040,8792,134242
4070001,3150041,9043,135324
4070001,3150042,9043,135324
4070001,3150043,6254,76530
4070001,3150044,6354,76952
4070001,3150045,7080,95224
4070001,3150046,7552,88746
4070001,3150047,6781,90364
4070001,3150048,6322,86976
4070001,3150049,6729,90132
4070001,3150050,6625,79639
4070001,3150051,5643,72056
4070001,3150012,4619,51701
4070001,3150053,5496,63038
4070001,3150054,6523,80289
4070001,3150055,6470,79641
4070001,3150056,6764,92460
4070001,3150057,2572,26066
4070001,3150058,3509,41374
4070001,3150059,3482,41168
4070001,3150060,3856,47017
4070001,3150061,4020,48233
4070001,3150062,3996,48068
4070001,3150063,4069,48561
4070001,3150064,4019,48229
4070001,3150065,3537,41810
4070001,3150066,3607,42296
4070001,3150067,3697,42944
4070001,3150068,3600,44004
4070001,3150069,7692,94990
4070001,3150070,6529,79475
4070001,3150071,7078,83987
4070001,3150072,8079,98149
4070001,3150073,7220,86832
4070001,3150074,8361,135339
4070001,3150075,8378,135657
4070001,3150076,7467,115120
4070001,3150077,7250,112376
4070001,3150078,7673,117127
4070001,3150079,7226,105973
4070001,3150080,7642,108255
4070001,3150081,5386,62445
4070001,3150082,5455,68342
4070001,3150083,3777,47747
4070001,3150084,4487,49550
4070001,3150085,4643,50738
4070001,3150086,4629,50564
4070001,3150087,3779,46937
4070001,3150088,3781,46948
4070001,3150089,3913,49729
4070001,3150090,3618,45560
4070001,3150091,4309,50331
4070001,3150092,5076,65287
4070001,3150093,5181,66364
4070001,3150094,5803,69180
4070001,3150095,-1,-1
4070001,3150096,5050,67204
4070001,3150097,5088,71634
4070001,3150098,5278,67306
4070001,3150099,6841,90869
4070001,3150100,5009,61650
4070001,3150101,4948,61010
4070001,3150102,4661,58558
4070001,3150103,6896,93726
4070001,3150104,6783,92435
4070001,3150105,5838,84614
4070001,3150106,6808,92747
4070001,3150107,6739,104626
4070001,3150108,6666,102872
4070001,3150109,7250,113460
4070001,3150110,6763,103277
4070001,3150111,6058,83991
4070001,3150112,6116,84674
4070001,3150113,6131,84828
4070001,3150114,6087,85015
4070001,3150115,6394,87872
4070001,3150116,5955,83602
4070001,3150117,6886,98068
4070001,3150118,3285,34073
4070001,3150119,6587,98680
4070001,3150052,6828,79653
4070001,3070136,1168,11782
4070001,3150003,2373,27265
4070001,3150004,2251,25715
4070001,3150010,3937,42431
4070001,3150005,2598,29118
4070001,3150006,3013,32624
4070001,3150011,3390,34748
4070001,3150007,2138,24370
4070002,3150114,8644,110526
4070002,3150001,5545,57239
4070002,3150002,5552,57300
4070002,3070001,5401,51062
4070002,3070002,5197,56672
4070002,3070003,5116,56014
4070002,3070004,-1,-1
4070002,3070005,5731,59706
4070002,3070006,5057,54370
4070002,3070007,9882,108811
4070002,3070008,10088,109922
4070002,3070009,8453,93786
4070002,3070010,9337,102209
4070002,3070011,10427,115255
4070002,3070012,9119,100443
4070002,3070013,8537,92433
4070002,3070014,9586,100383
4070002,3070015,7655,85141
4070002,3070016,9838,103320
4070002,3070017,6743,74230
4070002,3070018,9771,102718
4070002,3070019,9714,101544
4070002,3070020,9699,101438
4070002,3070021,9679,102416
4070002,3070022,3961,36618
4070002,3070023,9292,106206
4070002,3070024,9410,108450
4070002,3070025,5249,53903
4070002,3070026,6514,64708
4070002,3070027,7659,83837
4070002,3070028,8018,88228
4070002,3070029,5949,64058
4070002,3070030,6827,76316
4070002,3070031,7789,84682
4070002,3070032,8035,88390
4070002,3070033,4055,40557
4070002,3070034,5239,54805
4070002,3070035,5234,51715
4070002,3070036,4223,42165
4070002,3070037,4717,51363
4070002,3070038,4930,54254
4070002,3070039,5290,52331
4070002,3070040,5283,54640
4070002,3070041,5002,47962
4070002,3070042,4294,43015
4070002,3070043,4137,43159
4070002,3070044,2373,22934
4070002,3070045,4295,42121
4070002,3070046,4019,35881
4070002,3070047,5916,65762
4070002,3070048,6429,69987
4070002,3070049,5559,62828
4070002,3070050,6118,67635
4070002,3070051,5290,57444
4070002,3070052,5516,60484
4070002,3070053,5184,58323
4070002,3070054,5199,57065
4070002,3070055,5897,66153
4070002,3070056,6408,70089
4070002,3070057,6084,60369
4070002,3070058,6169,61196
4070002,3070059,6213,61620
4070002,3070060,4968,48174
4070002,3070061,5351,60616
4070002,3070062,5830,60264
4070002,3070063,6692,72104
4070002,3070064,6648,71900
4070002,3070065,1422,11802
4070002,3070066,1907,15686
4070002,3070067,1650,13568
4070002,3070068,2163,21340
4070002,3070069,2346,22799
4070002,3070070,4694,49882
4070002,3070071,1808,17158
4070002,3070072,1341,11378
4070002,3070073,1881,15481
4070002,3070074,11627,128425
4070002,3070075,13673,150241
4070002,3070076,13600,149338
4070002,3070077,10729,118549
4070002,3070078,10913,120661
4070002,3070079,11877,149140
4070002,3070080,6500,70521
4070002,3070081,7578,63304
4070002,3070082,6929,58376
4070002,3070083,6729,72372
4070002,3070084,6609,56097
4070002,3070085,6636,72196
4070002,3070086,7974,87184
4070002,3070087,8582,77017
4070002,3070088,7608,85163
4070002,3070089,6747,76471
4070002,3070090,6847,77305
4070002,3070091,7272,67372
4070002,3070092,5814,65336
4070002,3070093,7953,66101
4070002,3070094,5627,49041
4070002,3070095,1712,14375
4070002,3070096,1618,13838
4070002,3070097,1388,11634
4070002,3070098,697,7880
4070002,3070099,2002,18489
4070002,3070100,9566,127618
4070002,3070101,1605,14970
4070002,3070102,840,6528
4070002,3070103,842,6553
4070002,3070104,0,0
4070002,3070105,495,5486
4070002,3070106,2302,20947
4070002,3070107,1014,9700
4070002,3070108,1724,15501
4070002,3070109,897,9265
4070002,3070110,3079,29000
4070002,3070111,5731,63165
4070002,3070112,2066,18599
4070002,3070113,2098,19989
4070002,3070114,2121,20196
4070002,3070115,3278,31956
4070002,3070116,2636,23514
4070002,3070117,638,6900
4070002,3070118,2894,26413
4070002,3070119,1957,17680
4070002,3070120,1208,10835
4070002,3070121,1051,9859
4070002,3070122,8181,105437
4070002,3070123,2235,20793
4070002,3070124,2358,21788
4070002,3070125,4968,44064
4070002,3070126,1571,15526
4070002,3070127,4103,38566
4070002,3070128,4656,43717
4070002,3070129,2790,26080
4070002,3070130,3939,35638
4070002,3070131,7431,82939
4070002,3070132,5252,53276
4070002,3070133,5519,55706
4070002,3070134,4014,37729
4070002,3070135,4073,38199
4070002,3150008,4652,50628
4070002,3070137,4699,42074
4070002,3070138,4699,42074
4070002,3070139,7814,86277
4070002,3070140,7289,81230
4070002,3150013,7869,83719
4070002,3150014,6618,70368
4070002,3150015,7497,79419
4070002,3150016,7454,78942
4070002,3150017,7406,78411
4070002,3150018,7072,74050
4070002,3150019,8111,84764
4070002,3150020,7613,88008
4070002,3150021,6699,75884
4070002,3150022,10164,147663
4070002,3150023,-1,-1
4070002,3150024,10189,145844
4070002,3150025,-1,-1
4070002,3150026,-1,-1
4070002,3150027,11059,155105
4070002,3150028,10927,154258
4070002,3150029,10778,147546
4070002,3150030,-1,-1
4070002,3150031,11137,157027
4070002,3150032,11137,157027
4070002,3150033,-1,-1
4070002,3150034,11137,157027
4070002,3150035,-1,-1
4070002,3150036,9722,137739
4070002,3150037,11599,160829
4070002,3150038,11618,154747
4070002,3150039,11487,153695
4070002,3150040,11348,159754
4070002,3150041,11600,160836
4070002,3150042,11600,160836
4070002,3150043,8810,102042
4070002,3150044,8910,102464
4070002,3150045,9636,120736
4070002,3150046,10109,114258
4070002,3150047,9337,115876
4070002,3150048,8879,112488
4070002,3150049,9286,115643
4070002,3150050,9181,105151
4070002,3150051,8200,97568
4070002,3150012,7175,77213
4070002,3150053,8052,88550
4070002,3150054,9080,105801
4070002,3150055,9026,105153
4070002,3150056,9321,117972
4070002,3150057,5128,51578
4070002,3150058,6065,66886
4070002,3150059,6039,66680
4070002,3150060,6412,72529
4070002,3150061,6576,73745
4070002,3150062,6552,73580
4070002,3150063,6626,74073
4070002,3150064,6576,73741
4070002,3150065,6093,67321
4070002,3150066,6163,67808
4070002,3150067,6254,68456
4070002,3150068,6156,69516
4070002,3150069,10249,120502
4070002,3150070,9085,104987
4070002,3150071,9634,109499
4070002,3150072,10635,123661
4070002,3150073,9776,112344
4070002,3150074,10918,160851
4070002,3150075,10934,161169
4070002,3150076,10024,140632
4070002,3150077,9806,137888
4070002,3150078,10230,142639
4070002,3150079,9782,131484
4070002,3150080,10198,133767
4070002,3150081,7943,87957
4070002,3150082,8011,93854
4070002,3150083,6333,73259
4070002,3150084,7043,75062
4070002,3150085,7200,76250
4070002,3150086,7186,76076
4070002,3150087,6336,72449
4070002,3150088,6337,72460
4070002,3150089,6469,75241
4070002,3150090,6174,71072
4070002,3150091,6865,75843
4070002,3150092,7632,90799
4070002,3150093,7737,91876
4070002,3150094,8359,94692
4070002,3150095,-1,-1
4070002,3150096,7607,92716
4070002,3150097,7644,97145
4070002,3150098,7834,92818
4070002,3150099,9397,116381
4070002,3150100,7565,87161
4070002,3150101,7505,86522
4070002,3150102,7217,84070
4070002,3150103,9453,119238
4070002,3150104,9339,117947
4070002,3150105,8395,110126
4070002,3150106,9364,118259
4070002,3150107,9295,130138
4070002,3150108,9223,128384
4070002,3150109,9807,138972
4070002,3150110,9320,128789
4070002,3150111,8615,109503
4070002,3150112,8672,110186
4070002,3150113,8688,110340
4070002,3150009,6399,72745
4070002,3150115,8950,113384
4070002,3150116,8511,109113
4070002,3150117,9442,123580
4070002,3150118,5841,59585
4070002,3150119,9143,124192
4070002,3150052,9384,105165
4070002,3070136,3725,37294
4070002,3150003,4929,52777
4070002,3150004,4807,51227
4070002,3150010,6494,67943
4070002,3150005,5155,54630
4070002,3150006,5570,58136
4070002,3150011,5947,60260
4070002,3150007,4694,49882
4150003,3070137,3889,43361
4150003,3070129,3601,44956
4150003,3070130,3894,49228
4150003,3070001,4591,52350
4150003,3070002,4387,57959
4150003,3070003,4305,57301
4150003,3070004,-1,-1
4150003,3070005,4255,43823
4150003,3070006,4247,55658
4150003,3070007,7721,89200
4150003,3070008,7927,90312
4150003,3070009,6291,74175
4150003,3070010,7175,82598
4150003,3070011,8266,95644
4150003,3070012,6958,80832
4150003,3070013,5966,67060
4150003,3070014,5809,64340
4150003,3070015,5494,65530
4150003,3070016,5478,61400
4150003,3070017,4881,52493
4150003,3070018,4808,55780
4150003,3070019,5811,64032
4150003,3070020,5796,63927
4150003,3070021,5256,60221
4150003,3070022,2329,26301
4150003,3070023,4303,50125
4150003,3070024,4420,52368
4150003,3070025,2679,28530
4150003,3070026,2783,26470
4150003,3070027,5088,58465
4150003,3070028,4650,53446
4150003,3070029,3378,38685
4150003,3070030,4256,50943
4150003,3070031,4133,44891
4150003,3070032,4633,53284
4150003,3070033,1803,18814
4150003,3070034,2243,23234
4150003,3070035,2478,24136
4150003,3070036,1773,17889
4150003,3070037,1721,19792
4150003,3070038,1934,22683
4150003,3070039,2719,26958
4150003,3070040,2712,29268
4150003,3070041,2557,26871
4150003,3070042,3675,42584
4150003,3070043,3355,39453
4150003,3070044,4542,49628
4150003,3070045,4108,49408
4150003,3070046,4354,52353
4150003,3070047,2920,34190
4150003,3070048,3433,38415
4150003,3070049,2563,31257
4150003,3070050,3122,36064
4150003,3070051,2294,25873
4150003,3070052,2520,28913
4150003,3070053,2188,26752
4150003,3070054,2203,25493
4150003,3070055,2901,34581
4150003,3070056,3412,38518
4150003,3070057,3499,40150
4150003,3070058,3414,39322
4150003,3070059,3370,38898
4150003,3070060,2397,22801
4150003,3070061,2355,29044
4150003,3070062,2834,28693
4150003,3070063,3696,40533
4150003,3070064,3652,40328
4150003,3070065,6740,69492
4150003,3070066,6567,66945
4150003,3070067,6969,71258
4150003,3070068,5345,65348
4150003,3070069,4938,61462
4150003,3070070,1698,18311
4150003,3070071,5794,69238
4150003,3070072,5824,61414
4150003,3070073,6592,67151
4150003,3070074,8665,97795
4150003,3070075,10711,119611
4150003,3070076,10637,118707
4150003,3070077,8568,98938
4150003,3070078,8751,101050
4150003,3070079,9149,103678
4150003,3070080,3504,38949
4150003,3070081,4778,52155
4150003,3070082,4292,49439
4150003,3070083,3733,40801
4150003,3070084,3864,42430
4150003,3070085,3640,40624
4150003,3070086,4978,55612
4150003,3070087,5636,61053
4150003,3070088,4612,53592
4150003,3070089,3751,44900
4150003,3070090,3851,45734
4150003,3070091,6551,68344
4150003,3070092,1685,12246
4150003,3070093,5152,54952
4150003,3070094,4845,49486
4150003,3070095,6578,76019
4150003,3070096,5215,54968
4150003,3070097,6706,69324
4150003,3070098,6015,65570
4150003,3070099,5703,69196
4150003,3070100,4577,71536
4150003,3070101,6251,74184
4150003,3070102,5933,62299
4150003,3070103,5935,62324
4150003,3070104,5355,57858
4150003,3070105,5814,63176
4150003,3070106,5231,65407
4150003,3070107,4759,50416
4150003,3070108,5619,65890
4150003,3070109,4732,50529
4150003,3070110,2944,33530
4150003,3070111,1870,18821
4150003,3070112,5414,62971
4150003,3070113,3664,40708
4150003,3070114,3688,40914
4150003,3070115,5814,76793
