RouteName,idcode,LocName,Type,RouteOrder,TransitHours,TruckType,ShipIntervalDays,ShipLatencyDays,PullOrderAmountDays,DistanceKM,Conditions,Notes,PickupDelayMagnitude,PickupDelaySigma, PickupDelayFrequency,PerDiemType
r_3150075_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.5166666666666666,NA,7,NA,NA,98.515,NA,NA,NA,NA,NA,NA
r_3150076_4150001,3150076,Baulabandha Market,SchedPush,0,1.263611111111111,NA,7,NA,NA,77.97800000000001,NA,NA,NA,NA,NA,NA
r_3150076_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.263611111111111,NA,7,NA,NA,77.97800000000001,NA,NA,NA,NA,NA,NA
r_3150077_4150001,3150077,Haripur Market,SchedPush,0,1.2033333333333334,NA,7,NA,NA,75.234,NA,NA,NA,NA,NA,NA
r_3150077_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.2033333333333334,NA,7,NA,NA,75.234,NA,NA,NA,NA,NA,NA
r_3150078_4150001,3150078,Sananairi Market,SchedPush,0,1.3211111111111111,NA,7,NA,NA,79.985,NA,NA,NA,NA,NA,NA
r_3150078_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.3211111111111111,NA,7,NA,NA,79.985,NA,NA,NA,NA,NA,NA
r_3150079_4150001,3150079,Bhagabatipur Market,SchedPush,0,1.1966666666666668,NA,7,NA,NA,68.83,NA,NA,NA,NA,NA,NA
r_3150079_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.1966666666666668,NA,7,NA,NA,68.83,NA,NA,NA,NA,NA,NA
r_3150080_4150001,3150080,Mansinghpur Market,SchedPush,0,1.3122222222222222,NA,7,NA,NA,71.113,NA,NA,NA,NA,NA,NA
r_3150080_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.3122222222222222,NA,7,NA,NA,71.113,NA,NA,NA,NA,NA,NA
r_3150081_4150001,3150081,Bisiapada Market,SchedPush,0,0.6858333333333333,NA,7,NA,NA,25.303,NA,NA,NA,NA,NA,NA
r_3150081_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.6858333333333333,NA,7,NA,NA,25.303,NA,NA,NA,NA,NA,NA
r_3150082_4150001,3150082,Ranipur Market,SchedPush,0,0.7047222222222222,NA,7,NA,NA,31.2,NA,NA,NA,NA,NA,NA
r_3150082_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.7047222222222222,NA,7,NA,NA,31.2,NA,NA,NA,NA,NA,NA
r_3150083_4150001,3150083,Chhelda Market,SchedPush,0,0.2386111111111111,NA,7,NA,NA,10.605,NA,NA,NA,NA,NA,NA
r_3150083_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.2386111111111111,NA,7,NA,NA,10.605,NA,NA,NA,NA,NA,NA
r_3150084_4150002,3150084,Jamukoli Market,SchedPush,0,0.5108333333333334,NA,7,NA,NA,14.218,NA,NA,NA,NA,NA,NA
r_3150084_4150002,4150002,"Mahabir Ice & Cold Storage (P) Ltd.,SchedPush,1,0.5108333333333334,NA,7,NA,NA,14.218,NA,NA,NA,NA,NA,NA
r_3150085_4150002,3150085,Mundala Market,SchedPush,0,0.5541666666666667,NA,7,NA,NA,15.406,NA,NA,NA,NA,NA,NA
r_3150085_4150002,4150002,"Mahabir Ice & Cold Storage (P) Ltd.,SchedPush,1,0.5541666666666667,NA,7,NA,NA,15.406,NA,NA,NA,NA,NA,NA
r_3150086_4150002,3150086,Panchagaon Market,SchedPush,0,0.5502777777777778,NA,7,NA,NA,15.231,NA,NA,NA,NA,NA,NA
r_3150086_4150002,4150002,"Mahabir Ice & Cold Storage (P) Ltd.,SchedPush,1,0.5502777777777778,NA,7,NA,NA,15.231,NA,NA,NA,NA,NA,NA
r_3150087_4150001,3150087,Dakhinamundamuhan Market,SchedPush,0,0.23944444444444443,NA,7,NA,NA,9.795,NA,NA,NA,NA,NA,NA
r_3150087_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.23944444444444443,NA,7,NA,NA,9.795,NA,NA,NA,NA,NA,NA
r_3150088_4150001,3150088,Gopalpur Market,SchedPush,0,0.23972222222222223,NA,7,NA,NA,9.806000000000001,NA,NA,NA,NA,NA,NA
r_3150088_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.23972222222222223,NA,7,NA,NA,9.806000000000001,NA,NA,NA,NA,NA,NA
r_3150089_4150001,3150089,Janla Market,SchedPush,0,0.2763888888888889,NA,7,NA,NA,12.586,NA,NA,NA,NA,NA,NA
r_3150089_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.2763888888888889,NA,7,NA,NA,12.586,NA,NA,NA,NA,NA,NA
r_3150090_4150001,3150090,Uttarmundamuhan Market,SchedPush,0,0.19444444444444445,NA,7,NA,NA,8.418000000000001,NA,NA,NA,NA,NA,NA
r_3150090_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.19444444444444445,NA,7,NA,NA,8.418000000000001,NA,NA,NA,NA,NA,NA
r_3150091_4150001,3150091,Beruan Market,SchedPush,0,0.3863888888888889,NA,7,NA,NA,13.189,NA,NA,NA,NA,NA,NA
r_3150091_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.3863888888888889,NA,7,NA,NA,13.189,NA,NA,NA,NA,NA,NA
r_3150092_4150001,3150092,Bajapur Market,SchedPush,0,0.5994444444444444,NA,7,NA,NA,28.145,NA,NA,NA,NA,NA,NA
r_3150092_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.5994444444444444,NA,7,NA,NA,28.145,NA,NA,NA,NA,NA,NA
r_3150093_4150001,3150093,Nandapur Market,SchedPush,0,0.6286111111111111,NA,7,NA,NA,29.222,NA,NA,NA,NA,NA,NA
r_3150093_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.6286111111111111,NA,7,NA,NA,29.222,NA,NA,NA,NA,NA,NA
r_3150094_4150001,3150094,Garh-haladia Market,SchedPush,0,0.8013888888888889,NA,7,NA,NA,32.038000000000004,NA,NA,NA,NA,NA,NA
r_3150094_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.8013888888888889,NA,7,NA,NA,32.038000000000004,NA,NA,NA,NA,NA,NA
r_3150096_4150001,3150096,Dadhimachhagadia Market,SchedPush,0,0.5925,NA,7,NA,NA,30.062,NA,NA,NA,NA,NA,NA
r_3150096_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.5925,NA,7,NA,NA,30.062,NA,NA,NA,NA,NA,NA
r_3150097_4150001,3150097,Kanpur Market,SchedPush,0,0.6027777777777777,NA,7,NA,NA,34.491,NA,NA,NA,NA,NA,NA
r_3150097_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.6027777777777777,NA,7,NA,NA,34.491,NA,NA,NA,NA,NA,NA
r_3150098_4150001,3150098,Keranga Market,SchedPush,0,0.6555555555555556,NA,7,NA,NA,30.164,NA,NA,NA,NA,NA,NA
r_3150098_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.6555555555555556,NA,7,NA,NA,30.164,NA,NA,NA,NA,NA,NA
r_3150099_4150001,3150099,Muktapur Market,SchedPush,0,1.0897222222222223,NA,7,NA,NA,53.726,NA,NA,NA,NA,NA,NA
r_3150099_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0897222222222223,NA,7,NA,NA,53.726,NA,NA,NA,NA,NA,NA
r_3150100_4150001,3150100,Saradhapur Market,SchedPush,0,0.5808333333333333,NA,7,NA,NA,24.507,NA,NA,NA,NA,NA,NA
r_3150100_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.5808333333333333,NA,7,NA,NA,24.507,NA,NA,NA,NA,NA,NA
r_3150101_4150001,3150101,Taratua Market,SchedPush,0,0.5641666666666667,NA,7,NA,NA,23.868000000000002,NA,NA,NA,NA,NA,NA
r_3150101_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.5641666666666667,NA,7,NA,NA,23.868000000000002,NA,NA,NA,NA,NA,NA
r_3150102_4150001,3150102,Kumbharbasta Market,SchedPush,0,0.4841666666666667,NA,7,NA,NA,21.416,NA,NA,NA,NA,NA,NA
r_3150102_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.4841666666666667,NA,7,NA,NA,21.416,NA,NA,NA,NA,NA,NA
r_3150103_4150001,3150103,Buxipatana Market,SchedPush,0,1.1052777777777778,NA,7,NA,NA,56.584,NA,NA,NA,NA,NA,NA
r_3150103_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.1052777777777778,NA,7,NA,NA,56.584,NA,NA,NA,NA,NA,NA
r_3150104_4150001,3150104,Nuapatna Market,SchedPush,0,1.073611111111111,NA,7,NA,NA,55.293,NA,NA,NA,NA,NA,NA
r_3150104_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.073611111111111,NA,7,NA,NA,55.293,NA,NA,NA,NA,NA,NA
r_3150105_4150001,3150105,Badapokharia Market,SchedPush,0,0.8113888888888889,NA,7,NA,NA,47.472,NA,NA,NA,NA,NA,NA
r_3150105_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.8113888888888889,NA,7,NA,NA,47.472,NA,NA,NA,NA,NA,NA
r_3150106_4150001,3150106,Debarchan Market,SchedPush,0,1.0805555555555555,NA,7,NA,NA,55.605000000000004,NA,NA,NA,NA,NA,NA
r_3150106_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0805555555555555,NA,7,NA,NA,55.605000000000004,NA,NA,NA,NA,NA,NA
r_3150107_4150001,3150107,Gopalprasad Market,SchedPush,0,1.061388888888889,NA,7,NA,NA,67.483,NA,NA,NA,NA,NA,NA
r_3150107_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.061388888888889,NA,7,NA,NA,67.483,NA,NA,NA,NA,NA,NA
r_3150108_4150001,3150108,Nizgarhkuhudi Market,SchedPush,0,1.041388888888889,NA,7,NA,NA,65.73,NA,NA,NA,NA,NA,NA
r_3150108_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.041388888888889,NA,7,NA,NA,65.73,NA,NA,NA,NA,NA,NA
r_3150109_4150001,3150109,Jariput Market,SchedPush,0,1.2036111111111112,NA,7,NA,NA,76.318,NA,NA,NA,NA,NA,NA
r_3150109_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.2036111111111112,NA,7,NA,NA,76.318,NA,NA,NA,NA,NA,NA
r_3150110_4150001,3150110,Talagadakuhudi Market,SchedPush,0,1.0683333333333334,NA,7,NA,NA,66.134,NA,NA,NA,NA,NA,NA
r_3150110_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0683333333333334,NA,7,NA,NA,66.134,NA,NA,NA,NA,NA,NA
r_3150111_4150001,3150111,Nanapada Market,SchedPush,0,0.8722222222222222,NA,7,NA,NA,46.849000000000004,NA,NA,NA,NA,NA,NA
r_3150111_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.8722222222222222,NA,7,NA,NA,46.849000000000004,NA,NA,NA,NA,NA,NA
r_3150112_4150001,3150112,Nirakarpurpatna Market,SchedPush,0,0.8883333333333333,NA,7,NA,NA,47.532000000000004,NA,NA,NA,NA,NA,NA
r_3150112_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.8883333333333333,NA,7,NA,NA,47.532000000000004,NA,NA,NA,NA,NA,NA
r_3150113_4150001,3150113,Pandepatna Market,SchedPush,0,0.8927777777777778,NA,7,NA,NA,47.686,NA,NA,NA,NA,NA,NA
r_3150113_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.8927777777777778,NA,7,NA,NA,47.686,NA,NA,NA,NA,NA,NA
r_3150009_4150003,3150009,Jhintisasan Market,SchedPush,0,0.6763888888888889,NA,7,NA,NA,22.107,NA,NA,NA,NA,NA,NA
r_3150009_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.6763888888888889,NA,7,NA,NA,22.107,NA,NA,NA,NA,NA,NA
r_3150115_4150001,3150115,Haripurpatana Market,SchedPush,0,0.9655555555555555,NA,7,NA,NA,50.730000000000004,NA,NA,NA,NA,NA,NA
r_3150115_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.9655555555555555,NA,7,NA,NA,50.730000000000004,NA,NA,NA,NA,NA,NA
r_3150116_4150001,3150116,Khajuripada Market,SchedPush,0,0.8436111111111111,NA,7,NA,NA,46.459,NA,NA,NA,NA,NA,NA
r_3150116_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,0.8436111111111111,NA,7,NA,NA,46.459,NA,NA,NA,NA,NA,NA
r_3150117_4150001,3150117,Mangalajodi Market,SchedPush,0,1.1022222222222222,NA,7,NA,NA,60.926,NA,NA,NA,NA,NA,NA
r_3150117_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.1022222222222222,NA,7,NA,NA,60.926,NA,NA,NA,NA,NA,NA
r_3150118_4150003,3150118,Sundarpur Market,SchedPush,0,0.3852777777777778,NA,7,NA,NA,11.033,NA,NA,NA,NA,NA,NA
r_3150118_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.3852777777777778,NA,7,NA,NA,11.033,NA,NA,NA,NA,NA,NA
r_3070003_4070001,3070003,Rampei Market,SchedPush,0,0.7108333333333333,NA,7,NA,NA,30.502,NA,NA,NA,NA,NA,NA
r_3070003_4070001,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,1,0.7108333333333333,NA,7,NA,NA,30.502,NA,NA,NA,NA,NA,NA
r_3070005_4070004,3070005,Madhabpur Market,SchedPush,0,0.7391666666666666,NA,7,NA,NA,26.262,NA,NA,NA,NA,NA,NA
r_3070005_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.7391666666666666,NA,7,NA,NA,26.262,NA,NA,NA,NA,NA,NA
r_3070007_4070004,3070007,Gopapur Market,SchedPush,0,1.7022222222222223,NA,7,NA,NA,71.639,NA,NA,NA,NA,NA,NA
r_3070007_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.7022222222222223,NA,7,NA,NA,71.639,NA,NA,NA,NA,NA,NA
r_3070008_4070004,3070008,Gopinathapur Market,SchedPush,0,1.7591666666666668,NA,7,NA,NA,72.75,NA,NA,NA,NA,NA,NA
r_3070008_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.7591666666666668,NA,7,NA,NA,72.75,NA,NA,NA,NA,NA,NA
r_3070009_4070004,3070009,Maniabandha Market,SchedPush,0,1.305,NA,7,NA,NA,56.614000000000004,NA,NA,NA,NA,NA,NA
r_3070009_4070004,4070004,"Surendra Agri Tech,SchedPush,1,1.305,NA,7,NA,NA,56.614000000000004,NA,NA,NA,NA,NA,NA
r_3150052_4150001,3150052,Kokasingh Market,SchedPush,0,1.086111111111111,NA,7,NA,NA,42.511,NA,NA,NA,NA,NA,NA
r_3150052_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.086111111111111,NA,7,NA,NA,42.511,NA,NA,NA,NA,NA,NA
r_3150003_4150003,3150003,Andilo Market,SchedPush,0,0.37194444444444447,NA,7,NA,NA,10.802,NA,NA,NA,NA,NA,NA
r_3150003_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.37194444444444447,NA,7,NA,NA,10.802,NA,NA,NA,NA,NA,NA
r_3150004_4150003,3150004,Balianta Market,SchedPush,0,0.33916666666666667,NA,7,NA,NA,9.913,NA,NA,NA,NA,NA,NA
r_3150004_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.33916666666666667,NA,7,NA,NA,9.913,NA,NA,NA,NA,NA,NA
r_3150119_4150001,3150119,Balungadihipatna Market,SchedPush,0,1.0191666666666668,NA,7,NA,NA,61.538000000000004,NA,NA,NA,NA,NA,NA
r_3150119_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.0191666666666668,NA,7,NA,NA,61.538000000000004,NA,NA,NA,NA,NA,NA
r_3150005_4150003,3150005,Benupur Market,SchedPush,0,0.43472222222222223,NA,7,NA,NA,12.655000000000001,NA,NA,NA,NA,NA,NA
r_3150005_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.43472222222222223,NA,7,NA,NA,12.655000000000001,NA,NA,NA,NA,NA,NA
r_3150073_4150001,3150073,mangarajpur Market,SchedPush,0,1.195,NA,7,NA,NA,49.69,NA,NA,NA,NA,NA,NA
r_3150073_4150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,1,1.195,NA,7,NA,NA,49.69,NA,NA,NA,NA,NA,NA
r_3150006_4150003,3150006,Bhingarpur Market,SchedPush,0,0.5697222222222222,NA,7,NA,NA,17.235,NA,NA,NA,NA,NA,NA
r_3150006_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.5697222222222222,NA,7,NA,NA,17.235,NA,NA,NA,NA,NA,NA
r_3150011_4150003,3150011,Gotalbindha Market,SchedPush,0,0.5741666666666667,NA,7,NA,NA,20.313,NA,NA,NA,NA,NA,NA
r_3150011_4150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,1,0.5741666666666667,NA,7,NA,NA,20.313,NA,NA,NA,NA,NA,NA
r_3150007_4070004,3150007,Jagannathpur Market,SchedPush,0,0.4636111111111111,NA,7,NA,NA,19.227,NA,NA,NA,NA,NA,NA
r_3150007_4070004,4070004,"Surendra Agri Tech,SchedPush,1,0.4636111111111111,NA,7,NA,NA,19.227,NA,NA,NA,NA,NA,NA
r_4070001_5070002,4070001,"Jayguru Cold Storage (P) Ltd.,SchedPush,0,0.6802777777777778,NA,7,NA,NA,23.621000000000002,NA,NA,NA,NA,NA,NA
r_4070001_5070002,5070002,Kendupatna Mandi,SchedPush,1,0.6802777777777778,NA,7,NA,NA,23.621000000000002,NA,NA,NA,NA,NA,NA
r_4070004_5150003,4070004,"Surendra Agri Tech,SchedPush,0,0.32222222222222224,NA,7,NA,NA,12.41,NA,NA,NA,NA,NA,NA
r_4070004_5150003,5150003,Damana Hat Mandi,SchedPush,1,0.32222222222222224,NA,7,NA,NA,12.41,NA,NA,NA,NA,NA,NA
r_4070003_5070002,4070003,"Jagatpur Co-operative Cold Storage,SchedPush,0,0.6802777777777778,NA,7,NA,NA,23.621000000000002,NA,NA,NA,NA,NA,NA
r_4070003_5070002,5070002,Kendupatna Mandi,SchedPush,1,0.6802777777777778,NA,7,NA,NA,23.621000000000002,NA,NA,NA,NA,NA,NA
r_4150003_5150003,4150003,"Bhubaneswar Co-op Cold Storage,SchedPush,0,0.1661111111111111,NA,7,NA,NA,4.558,NA,NA,NA,NA,NA,NA
r_4150003_5150003,5150003,Damana Hat Mandi,SchedPush,1,0.1661111111111111,NA,7,NA,NA,4.558,NA,NA,NA,NA,NA,NA
r_4070002_5070002,4070002,"Sri Jagannath Cold Storage&Ice Plant,SchedPush,0,0.14555555555555555,NA,7,NA,NA,5.1530000000000005,NA,NA,NA,NA,NA,NA
r_4070002_5070002,5070002,Kendupatna Mandi,SchedPush,1,0.14555555555555555,NA,7,NA,NA,5.1530000000000005,NA,NA,NA,NA,NA,NA
r_4150001_5150001,4150001,"Mahalaxmi Cold Storage (P) Ltd.,SchedPush,0,0.19777777777777777,NA,7,NA,NA,5.978,NA,NA,NA,NA,NA,NA
r_4150001_5150001,5150001,Aiginia Mandi,SchedPush,1,0.19777777777777777,NA,7,NA,NA,5.978,NA,NA,NA,NA,NA,NA
r_4150002_5150001,4150002,"Mahabir Ice & Cold Storage (P) Ltd.,SchedPush,0,0.0005555555555555556,NA,7,NA,NA,0.009000000000000001,NA,NA,NA,NA,NA,NA
r_4150002_5150001,5150001,Aiginia Mandi,SchedPush,1,0.0005555555555555556,NA,7,NA,NA,0.009000000000000001,NA,NA,NA,NA,NA,NA
